iter,res_pri,res_dual,gap,x_nrm_inf,y_nrm_inf,s_nrm_inf,x_nrm_2,y_nrm_2,s_nrm_2,x_nrm_inf_normalized,y_nrm_inf_normalized,s_nrm_inf_normalized,x_nrm_2_normalized,y_nrm_2_normalized,s_nrm_2_normalized,ax_s_btau_nrm_inf,px_aty_ctau_nrm_inf,ax_s_btau_nrm_2,px_aty_ctau_nrm_2,res_infeas,res_unbdd_a,res_unbdd_p,pobj,dobj,tau,kap,res_pri_normalized,res_dual_normalized,gap_normalized,ax_s_btau_nrm_inf_normalized,px_aty_ctau_nrm_inf_normalized,ax_s_btau_nrm_2_normalized,px_aty_ctau_nrm_2_normalized,res_infeas_normalized,res_unbdd_a_normalized,res_unbdd_p_normalized,pobj_normalized,dobj_normalized,tau_normalized,kap_normalized,ax_nrm_inf,px_nrm_inf,aty_nrm_inf,b_nrm_inf,c_nrm_inf,scale,diff_u_ut_nrm_2,diff_v_v_prev_nrm_2,diff_u_ut_nrm_inf,diff_v_v_prev_nrm_inf,aa_norm,accepted_accel_steps,rejected_accel_steps,time,
21,4.1883049942045529e+00,7.5966607330687186e-01,1.0955979159731615e+00,1.8629433293877302e+00,3.0146461468134567e-01,1.8623776229609007e+01,1.8629520100742709e+00,3.3704768561913501e-01,1.8704227683346680e+01,1.8629433293877302e+00,3.0146461468134567e-01,1.8623776229609007e+01,1.8629520100742709e+00,3.3704768561913501e-01,1.8704227683346680e+01,6.2561880188512387e-01,1.1347344075291824e-01,6.9953051331656635e-01,1.1404207589485908e-01,5.0000000000000000e-01,nan,nan,1.5569004647198090e+00,4.6130254874664756e-01,1.4937278988774838e-01,0.0000000000000000e+00,4.1883049942045529e+00,7.5966607330687186e-01,1.0955979159731615e+00,6.2561880188512387e-01,1.1347344075291824e-01,6.9953051331656635e-01,1.1404207589485908e-01,5.0000000000000000e-01,nan,nan,1.5569004647198090e+00,4.6130254874664756e-01,1.4937278988774838e-01,0.0000000000000000e+00,1.8623746174261392e+01,3.7258866587754604e-02,1.5073230734067283e-01,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,7.4780785489032622e-02,1.1217117823354895e-01,6.3966668730039034e-02,9.5950003095058523e-02,0.0000000000000000e+00,0,0,4.6232649999999997e-03,
22,3.4711661603843349e+00,3.8223552324067206e-01,1.0893378392144910e+00,1.8649946182044981e+00,2.0812694331688675e-01,1.8646584841438980e+01,1.8649976204470795e+00,2.3269299660290216e-01,1.8728177654913349e+01,1.8649946182044981e+00,2.0812694331688675e-01,1.8646584841438980e+01,1.8649976204470795e+00,2.3269299660290216e-01,1.8728177654913349e+01,6.0629497548499045e-01,6.6763579294353392e-02,6.7782486375713658e-01,6.7098203301604320e-02,4.9999999999999989e-01,nan,nan,1.1404541659948686e+00,5.1116326780377586e-02,1.7466607689499375e-01,0.0000000000000000e+00,3.4711661603843349e+00,3.8223552324067206e-01,1.0893378392144910e+00,6.0629497548499045e-01,6.6763579294353392e-02,6.7782486375713658e-01,6.7098203301604320e-02,4.9999999999999989e-01,nan,nan,1.1404541659948686e+00,5.1116326780377586e-02,1.7466607689499375e-01,0.0000000000000000e+00,1.8646599789729741e+01,3.7299892364089961e-02,1.0406347165844335e-01,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,7.2107887191314959e-02,1.0816183078697245e-01,6.2282956619524821e-02,9.3424434929287231e-02,0.0000000000000000e+00,0,0,4.8335369999999997e-03,
23,2.8431251110251647e+00,1.0866739121706474e-01,1.0775186613772294e+00,1.8636879767650341e+00,1.1901880014095947e-01,1.8635750936072046e+01,1.8636883231566106e+00,1.3306706385782346e-01,1.8718526034133713e+01,1.8636879767650341e+00,1.1901880014095947e-01,1.8635750936072046e+01,1.8636883231566106e+00,1.3306706385782346e-01,1.8718526034133713e+01,5.8176337222466534e-01,2.2235640535179041e-02,6.5044793104213350e-01,2.2351470578488554e-02,4.9999999999999989e-01,nan,nan,8.2958662879683043e-01,-2.4793203258039886e-01,2.0462109457254768e-01,0.0000000000000000e+00,2.8431251110251647e+00,1.0866739121706474e-01,1.0775186613772294e+00,5.8176337222466534e-01,2.2235640535179041e-02,6.5044793104213350e-01,2.2351470578488554e-02,4.9999999999999989e-01,nan,nan,8.2958662879683043e-01,-2.4793203258039886e-01,2.0462109457254768e-01,0.0000000000000000e+00,1.8635743487864005e+01,3.7273759535300682e-02,5.9509400070479723e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,6.9719115005618643e-02,1.0457867250842794e-01,6.0116325349080652e-02,9.0174488023620977e-02,0.0000000000000000e+00,0,0,4.9914510000000000e-03,
24,2.3013795100273557e+00,8.2947468321287271e-02,1.0580879317183509e+00,1.8592918154061306e+00,3.4589351192627432e-02,1.8593882503432432e+01,1.8592920674251785e+00,3.8672070282164177e-02,1.8677962778670967e+01,1.8592918154061306e+00,3.4589351192627432e-02,1.8593882503432432e+01,1.8592920674251785e+00,3.8672070282164177e-02,1.8677962778670967e+01,5.5188073390625880e-01,1.9891160711808908e-02,6.1701307941864147e-01,1.9985166757905293e-02,4.9999999999999961e-01,nan,nan,6.0116391787889412e-01,-4.5692401383945674e-01,2.3980431367432259e-01,0.0000000000000000e+00,2.3013795100273557e+00,8.2947468321287271e-02,1.0580879317183509e+00,5.5188073390625880e-01,1.9891160711808908e-02,6.1701307941864147e-01,1.9985166757905293e-02,4.9999999999999961e-01,nan,nan,6.0116391787889412e-01,-4.5692401383945674e-01,2.3980431367432259e-01,0.0000000000000000e+00,1.8593886221192019e+01,3.7185836308122611e-02,1.7294675596313702e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,6.7619378847705941e-02,1.0142906827155893e-01,5.7448834882920186e-02,8.6173252324380278e-02,0.0000000000000000e+00,0,0,5.1586530000000000e-03,
25,2.4922924580822459e-01,1.3197039881329556e-01,8.7102806531803156e-01,1.8520529442903089e+00,0.0000000000000000e+00,1.8523466740476810e+01,1.8520552705723343e+00,0.0000000000000000e+00,1.8615678959532374e+01,1.8520529442903089e+00,0.0000000000000000e+00,1.8523466740476810e+01,1.8520552705723343e+00,0.0000000000000000e+00,1.8615678959532374e+01,6.9952923178689730e-02,3.7041058885806180e-02,7.8213915710302215e-02,3.7503429774136510e-02,nan,nan,nan,4.3551403265901578e-01,-4.3551403265901578e-01,2.8067702468801226e-01,0.0000000000000000e+00,2.4922924580822459e-01,1.3197039881329556e-01,8.7102806531803156e-01,6.9952923178689730e-02,3.7041058885806180e-02,7.8213915710302215e-02,3.7503429774136510e-02,nan,nan,nan,4.3551403265901578e-01,-4.3551403265901578e-01,2.8067702468801226e-01,0.0000000000000000e+00,1.8523464881602919e+01,3.7041058885806180e-02,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,2.8504220494106881e-02,4.2756330741160309e-02,2.6088621481088869e-02,3.9132932221633304e-02,0.0000000000000000e+00,0,0,5.4526089999999998e-03,
26,1.1108286051130041e-01,1.1726658163716061e-01,6.8762446401251831e-01,1.8488013663344538e+00,3.4694469519536142e-18,1.8489619074402054e+01,1.8488020641740353e+00,3.4694469519536142e-18,1.8585686039867049e+01,1.8488013663344538e+00,3.4694469519536142e-18,1.8489619074402054e+01,1.8488020641740353e+00,3.4694469519536142e-18,1.8585686039867049e+01,3.5026201228424314e-02,3.6976027326689080e-02,3.9162571427274188e-02,3.7115332855654111e-02,nan,nan,nan,3.4381223200625916e-01,-3.4381223200625916e-01,3.1531598184637238e-01,0.0000000000000000e+00,1.1108286051130041e-01,1.1726658163716061e-01,6.8762446401251831e-01,3.5026201228424314e-02,3.6976027326689080e-02,3.9162571427274188e-02,3.7115332855654111e-02,nan,nan,nan,3.4381223200625916e-01,-3.4381223200625916e-01,3.1531598184637238e-01,0.0000000000000000e+00,1.8489620005160742e+01,3.6976027326689080e-02,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,2.4329860548785370e-02,3.6494790823178011e-02,2.3651335188618561e-02,3.5477002782927813e-02,0.0000000000000000e+00,0,0,5.6333200000000007e-03,
27,5.0787358180961244e-02,1.0692522376573453e-01,5.7170452664348037e-01,1.8464144191899898e+00,0.0000000000000000e+00,1.8465945082347634e+01,1.8464152969796750e+00,0.0000000000000000e+00,1.8560704718698389e+01,1.8464144191899898e+00,0.0000000000000000e+00,1.8465945082347634e+01,1.8464152969796750e+00,0.0000000000000000e+00,1.8560704718698389e+01,1.7540203734031312e-02,3.6928288383799794e-02,1.9611589538447882e-02,3.7103431031256025e-02,nan,nan,nan,2.8585226332174019e-01,-2.8585226332174019e-01,3.4536554690506904e-01,0.0000000000000000e+00,5.0787358180961244e-02,1.0692522376573453e-01,5.7170452664348037e-01,1.7540203734031312e-02,3.6928288383799794e-02,1.9611589538447882e-02,3.7103431031256025e-02,nan,nan,nan,2.8585226332174019e-01,-2.8585226332174019e-01,3.4536554690506904e-01,0.0000000000000000e+00,1.8465944616248080e+01,3.6928288383799794e-02,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,2.1687499356295204e-02,3.2531249034442822e-02,2.0702776861682537e-02,3.1054165292523805e-02,0.0000000000000000e+00,0,0,5.8415120000000001e-03,
28,2.3497208760452425e-02,9.8638978537775368e-02,4.8653405254002841e-01,1.8434644120099792e+00,2.2204460492503131e-16,1.8436543340571735e+01,1.8434653905816243e+00,2.2204460492503131e-16,1.8532510148628873e+01,1.8434644120099792e+00,2.2204460492503131e-16,1.8436543340571735e+01,1.8434653905816243e+00,2.2204460492503131e-16,1.8532510148628873e+01,8.7827892732845192e-03,3.6869288240201803e-02,9.8199804769742698e-03,3.7064485902099133e-02,nan,nan,nan,2.4326702627001420e-01,-2.4326702627001420e-01,3.7378010991954991e-01,0.0000000000000000e+00,2.3497208760452425e-02,9.8638978537775368e-02,4.8653405254002841e-01,8.7827892732845192e-03,3.6869288240201803e-02,9.8199804769742698e-03,3.7064485902099133e-02,nan,nan,nan,2.4326702627001420e-01,-2.4326702627001420e-01,3.7378010991954991e-01,0.0000000000000000e+00,1.8436543573958659e+01,3.6869288240199583e-02,2.2204460492503131e-15,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,1.9871598061307141e-02,2.9807397091960681e-02,1.9140648963014095e-02,2.8710973444521115e-02,0.0000000000000000e+00,0,0,6.0173560000000006e-03,
29,1.0997365380042309e-02,9.2061975276386737e-02,4.2380909954133433e-01,1.8408202260185540e+00,2.2204460492503131e-16,1.8409962315976113e+01,1.8408210673240388e+00,2.2204460492503131e-16,1.8505964054001872e+01,1.8408202260185540e+00,2.2204460492503131e-16,1.8409962315976113e+01,1.8408210673240388e+00,2.2204460492503131e-16,1.8505964054001872e+01,4.3979444420392255e-03,3.6816404520368863e-02,4.9173135339827811e-03,3.6984282903132180e-02,nan,nan,nan,2.1190454977066717e-01,-2.1190454977066717e-01,3.9990891364039649e-01,0.0000000000000000e+00,1.0997365380042309e-02,9.2061975276386737e-02,4.2380909954133433e-01,4.3979444420392255e-03,3.6816404520368863e-02,4.9173135339827811e-03,3.6984282903132180e-02,nan,nan,nan,2.1190454977066717e-01,-2.1190454977066717e-01,3.9990891364039649e-01,0.0000000000000000e+00,1.8409962199108591e+01,3.6816404520371084e-02,2.2204460492503131e-15,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,1.8452031444007994e-02,2.7678047166011965e-02,1.7577952982649359e-02,2.6366929473974010e-02,0.0000000000000000e+00,0,0,6.2410750000000004e-03,
30,5.1859126772855826e-03,8.6566017644998702e-02,3.7472224380664887e-01,1.8379895370928521e+00,0.0000000000000000e+00,1.8381757785869731e+01,1.8379904807343768e+00,0.0000000000000000e+00,1.8478358578558172e+01,1.8379895370928521e+00,0.0000000000000000e+00,1.8381757785869731e+01,1.8379904807343768e+00,0.0000000000000000e+00,1.8478358578558172e+01,2.2021697429161491e-03,3.6759790741857042e-02,2.4622318957598591e-03,3.6948037091856553e-02,nan,nan,nan,1.8736112190332443e-01,-1.8736112190332443e-01,4.2464458620016943e-01,0.0000000000000000e+00,5.1859126772855826e-03,8.6566017644998702e-02,3.7472224380664887e-01,2.2021697429161491e-03,3.6759790741857042e-02,2.4622318957598591e-03,3.6948037091856553e-02,nan,nan,nan,1.8736112190332443e-01,-1.8736112190332443e-01,4.2464458620016943e-01,0.0000000000000000e+00,1.8381757844388471e+01,3.6759790741857042e-02,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,1.7332380527728529e-02,2.5998570791592814e-02,1.6477961096311722e-02,2.4716941644467583e-02,0.0000000000000000e+00,0,0,6.4610320000000002e-03,
31,2.4615888368094857e-03,8.1937743272260999e-02,3.3572166727932762e-01,1.8352477271824008e+00,0.0000000000000000e+00,1.8354268549335561e+01,1.8352486013339759e+00,0.0000000000000000e+00,1.8451204462233001e+01,1.8352477271824008e+00,0.0000000000000000e+00,1.8354268549335561e+01,1.8352486013339759e+00,0.0000000000000000e+00,1.8451204462233001e+01,1.1026970325509478e-03,3.6704954543648020e-02,1.2329184948800941e-03,3.6879370502235061e-02,nan,nan,nan,1.6786083363966381e-01,-1.6786083363966381e-01,4.4796150196235668e-01,0.0000000000000000e+00,2.4615888368094857e-03,8.1937743272260999e-02,3.3572166727932762e-01,1.1026970325509478e-03,3.6704954543648020e-02,1.2329184948800941e-03,3.6879370502235061e-02,nan,nan,nan,1.6786083363966381e-01,-1.6786083363966381e-01,4.4796150196235668e-01,0.0000000000000000e+00,1.8354268520033347e+01,3.6704954543648020e-02,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,1.6393896762720211e-02,2.4590845144080293e-02,1.5473106569554862e-02,2.3209659854332265e-02,0.0000000000000000e+00,0,0,6.6480030000000004e-03,
32,1.1743158742571894e-03,7.7945543726839081e-02,3.0380567043504303e-01,1.8324472511843186e+00,0.0000000000000000e+00,1.8326302033134542e+01,1.8324481644987418e+00,0.0000000000000000e+00,1.8423701611486766e+01,1.8324472511843186e+00,0.0000000000000000e+00,1.8326302033134542e+01,1.8324481644987418e+00,0.0000000000000000e+00,1.8423701611486766e+01,5.5214751040699728e-04,3.6648945023686375e-02,6.1735259766522346e-04,3.6831155001152173e-02,nan,nan,nan,1.5190283521752151e-01,-1.5190283521752151e-01,4.7018653371798858e-01,0.0000000000000000e+00,1.1743158742571894e-03,7.7945543726839081e-02,3.0380567043504303e-01,5.5214751040699728e-04,3.6648945023686375e-02,6.1735259766522346e-04,3.6831155001152173e-02,nan,nan,nan,1.5190283521752151e-01,-1.5190283521752151e-01,4.7018653371798858e-01,0.0000000000000000e+00,1.8326302047806873e+01,3.6648945023686375e-02,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,1.5606365146707407e-02,2.3409547720061083e-02,1.4661813562136805e-02,2.1992720343205208e-02,0.0000000000000000e+00,0,0,6.8185269999999996e-03,
33,5.6262277400256151e-04,7.4467361392156151e-02,2.7729633002986109e-01,1.8296678920027678e+00,0.0000000000000000e+00,1.8298482256123307e+01,1.8296687806869385e+00,0.0000000000000000e+00,1.8396287173842449e+01,1.8296678920027678e+00,0.0000000000000000e+00,1.8298482256123307e+01,1.8296687806869385e+00,0.0000000000000000e+00,1.8396287173842449e+01,2.7647355986765154e-04,3.6593357840055359e-02,3.0912331786873113e-04,3.6770665160096819e-02,nan,nan,nan,1.3864816501493055e-01,-1.3864816501493055e-01,4.9140129522448522e-01,0.0000000000000000e+00,5.6262277400256151e-04,7.4467361392156151e-02,2.7729633002986109e-01,2.7647355986765154e-04,3.6593357840055359e-02,3.0912331786873113e-04,3.6770665160096819e-02,nan,nan,nan,1.3864816501493055e-01,-1.3864816501493055e-01,4.9140129522448522e-01,0.0000000000000000e+00,1.8298482248776519e+01,3.6593357840055359e-02,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,1.4924852582045295e-02,2.2387278873067917e-02,1.3937684867553535e-02,2.0906527301330302e-02,0.0000000000000000e+00,0,0,7.0440170000000005e-03,
34,2.7051010812116616e-04,7.1395713642274969e-02,2.5489251257891404e-01,1.8268684565181479e+00,6.9388939039072284e-18,1.8270498103314878e+01,1.8268693566741177e+00,6.9388939039072284e-18,1.8368738681227217e+01,1.8268684565181479e+00,6.9388939039072284e-18,1.8270498103314878e+01,1.8268693566741177e+00,6.9388939039072284e-18,1.8368738681227217e+01,1.3843586918171891e-04,3.6537369130362957e-02,1.5478425934811494e-04,3.6716959005138966e-02,0.0000000000000000e+00,nan,nan,1.2744625628945702e-01,-1.2744625628945702e-01,5.1175858138251562e-01,1.1102230246251565e-15,2.7051010812116616e-04,7.1395713642274969e-02,2.5489251257891404e-01,1.3843586918171891e-04,3.6537369130362957e-02,1.5478425934811494e-04,3.6716959005138966e-02,0.0000000000000000e+00,nan,nan,1.2744625628945702e-01,-1.2744625628945702e-01,5.1175858138251562e-01,1.1102230246251565e-15,1.8270498106993561e+01,3.6537369130362957e-02,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,1.4332448152763442e-02,2.1498672229145133e-02,1.3314223369752243e-02,1.9971335054628392e-02,0.0000000000000000e+00,0,0,7.2571800000000002e-03,
35,1.3045788056620356e-04,6.8659422410321275e-02,2.3572886231923262e-01,1.8240710528643416e+00,2.2204460492503131e-16,1.8242514268839397e+01,1.8240719446802742e+00,2.2215299868541707e-16,1.8341178629388075e+01,1.8240710528643416e+00,2.2204460492503131e-16,1.8242514268839397e+01,1.8240719446802742e+00,2.2215299868541707e-16,1.8341178629388075e+01,6.9317345006703057e-05,3.6481421057289055e-02,7.7503279823496642e-05,3.6659350383740838e-02,3.2000000000000000e+02,nan,nan,1.1786443115961631e-01,-1.1786443115961630e-01,5.3133888658820061e-01,0.0000000000000000e+00,1.3045788056620356e-04,6.8659422410321275e-02,2.3572886231923262e-01,6.9317345006703057e-05,3.6481421057289055e-02,7.7503279823496642e-05,3.6659350383740838e-02,3.2000000000000000e+02,nan,nan,1.1786443115961631e-01,-1.1786443115961630e-01,5.3133888658820061e-01,0.0000000000000000e+00,1.8242514266997407e+01,3.6481421057286835e-02,2.2204460492503131e-15,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,1.3808751346261831e-02,2.0713127019392697e-02,1.2755996473848286e-02,1.9133994710772373e-02,0.0000000000000000e+00,0,0,7.4920439999999998e-03,
36,6.3079440456896931e-05,6.6200035768774798e-02,2.1914375245193990e-01,1.8212647165321079e+00,0.0000000000000000e+00,1.8214451873507372e+01,1.8212656106838854e+00,0.0000000000000000e+00,1.8313548109931183e+01,1.8212647165321079e+00,0.0000000000000000e+00,1.8214451873507372e+01,1.8212656106838854e+00,0.0000000000000000e+00,1.8313548109931183e+01,3.4708246878900617e-05,3.6425294330642156e-02,3.8807068703812228e-05,3.6603687887159661e-02,nan,nan,nan,1.0957187622596995e-01,-1.0957187622596995e-01,5.5023073488765728e-01,0.0000000000000000e+00,6.3079440456896931e-05,6.6200035768774798e-02,2.1914375245193990e-01,3.4708246878900617e-05,3.6425294330642156e-02,3.8807068703812228e-05,3.6603687887159661e-02,nan,nan,nan,1.0957187622596995e-01,-1.0957187622596995e-01,5.5023073488765728e-01,0.0000000000000000e+00,1.8214451874429681e+01,3.6425294330642156e-02,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,1.3343014177402891e-02,2.0014521266104337e-02,1.2259481763596369e-02,1.8389222645394554e-02,0.0000000000000000e+00,0,0,7.7575370000000001e-03,
37,3.0569828838553033e-05,6.3974114443976840e-02,2.0465441506050103e-01,1.8184554792055416e+00,2.2204460492503131e-16,1.8186354744838084e+01,1.8184563700240415e+00,2.2204460492503131e-16,1.8285881432754813e+01,1.8184554792055416e+00,2.2204460492503131e-16,1.8186354744838084e+01,1.8184563700240415e+00,2.2204460492503131e-16,1.8285881432754813e+01,1.7378864321293541e-05,3.6369109584108612e-02,1.9431196973645417e-05,3.6546839061269473e-02,nan,nan,nan,1.0232720753025051e-01,-1.0232720753025051e-01,5.6849727268921602e-01,0.0000000000000000e+00,3.0569828838553033e-05,6.3974114443976840e-02,2.0465441506050103e-01,1.7378864321293541e-05,3.6369109584108612e-02,1.9431196973645417e-05,3.6546839061269473e-02,nan,nan,nan,1.0232720753025051e-01,-1.0232720753025051e-01,5.6849727268921602e-01,0.0000000000000000e+00,1.8186354744376271e+01,3.6369109584110833e-02,2.2204460492503131e-15,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,1.2924567236288664e-02,1.9386850854433015e-02,1.1810290930170608e-02,1.7715436395255968e-02,0.0000000000000000e+00,0,0,7.9176520000000007e-03,
38,1.4844443047201069e-05,6.1946376000584780e-02,1.9188649482371917e-01,1.8156405689865078e+00,0.0000000000000000e+00,1.8158203885416128e+01,1.8156414594455925e+00,0.0000000000000000e+00,1.8258164074634976e+01,1.8156405689865078e+00,0.0000000000000000e+00,1.8158203885416128e+01,1.8156414594455925e+00,0.0000000000000000e+00,1.8258164074634976e+01,8.7017755551199727e-06,3.6312811379730157e-02,9.7293995572982102e-06,3.6490468653959100e-02,nan,nan,nan,9.5943247411859583e-02,-9.5943247411859583e-02,5.8619751023671440e-01,0.0000000000000000e+00,1.4844443047201069e-05,6.1946376000584780e-02,1.9188649482371917e-01,8.7017755551199727e-06,3.6312811379730157e-02,9.7293995572982102e-06,3.6490468653959100e-02,nan,nan,nan,9.5943247411859583e-02,-9.5943247411859583e-02,5.8619751023671440e-01,0.0000000000000000e+00,1.8158203885647364e+01,3.6312811379730157e-02,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,1.2546412144604438e-02,1.8819618216906628e-02,1.1403108630033687e-02,1.7104662945050531e-02,0.0000000000000000e+00,0,0,8.0773370000000004e-03,
39,7.2210763854841483e-06,6.0088967194511754e-02,1.8055189657260634e-01,1.8128216670462032e+00,6.9388939039072284e-18,1.8130011541043505e+01,1.8128225555944972e+00,6.9388939039072284e-18,1.8230406137013649e+01,1.8128216670462032e+00,6.9388939039072284e-18,1.8130011541043505e+01,1.8128225555944972e+00,6.9388939039072284e-18,1.8230406137013649e+01,4.3570473390319719e-06,3.6256433340924064e-02,4.8715867451495722e-06,3.6433709645866758e-02,nan,nan,nan,9.0275948286303170e-02,-9.0275948286303184e-02,6.0337920642835674e-01,0.0000000000000000e+00,7.2210763854841483e-06,6.0088967194511754e-02,1.8055189657260634e-01,4.3570473390319719e-06,3.6256433340924064e-02,4.8715867451495722e-06,3.6433709645866758e-02,nan,nan,nan,9.0275948286303170e-02,-9.0275948286303184e-02,6.0337920642835674e-01,0.0000000000000000e+00,1.8130011540927722e+01,3.6256433340924064e-02,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,1.2202294968254378e-02,1.8303442452381621e-02,1.1030720558981799e-02,1.6546080838472754e-02,0.0000000000000000e+00,0,0,8.2701550000000013e-03,
